"","index","Unnamed: 0","abv","ibu","id","name","style","brewery_id","ounces"
"1828",1827,1827,0.047,NA,815,"Sea Dog Wild Blueberry Wheat Ale","Fruit / Vegetable Beer",502,12
"1829",1828,1828,0.074,60,1302,"Blur India Pale Ale","American IPA",432,12
"1830",1829,1829,0.065,NA,1416,"Dry Cider","Cider",411,16
"1831",1830,1830,0.065,NA,1415,"Dry Hard Cider","Cider",411,16
"1832",1831,1831,0.07,105,918,"Frankenlou's IPA","American IPA",494,16
"1833",1832,1832,0.07,55,917,"Becky's Black Cat Porter","American Porter",494,16
"1834",1833,1833,0.077,40,2250,"Seventh Son of a Seventh Son","American Strong Ale",183,16
"1835",1834,1834,0.053,20,1768,"Stone Fort Brown Ale","English Brown Ale",183,16
"1836",1835,1835,0.077,40,1767,"Seventh Son Hopped Red Ale","American Amber / Red Ale",183,16
"1837",1836,1836,0.06,53,1766,"Humulus Nimbus Super Pale Ale","American Pale Ale (APA)",183,16
"1838",1837,1837,0.07,68,1765,"Golden Ratio IPA","American IPA",183,16
"1839",1838,1838,0.068,NA,2368,"Black Hop IPA","American Black Ale",130,12
"1840",1839,1839,0.05,NA,738,"Archer's Ale (2004)","English Pale Ale",511,12
"1841",1840,1840,0.069,65,1539,"Monkey Fist IPA","American IPA",385,12
"1842",1841,1841,0.051,NA,975,"Shipyard Summer Ale","American Pale Wheat Ale",385,12
"1843",1842,1842,0.047,NA,814,"Pumpkinhead Ale","Pumpkin Ale",385,12
"1844",1843,1843,0.051,NA,727,"Shipyard Export","American Blonde Ale",385,12
"1845",1844,1844,0.052,NA,2474,"Nooner","German Pilsener",83,12
"1846",1845,1845,0.072,65,2239,"Torpedo","American IPA",83,12
"1847",1846,1846,0.06,NA,1919,"Yonder Bock","Maibock / Helles Bock",83,12
"1848",1847,1847,0.06,NA,1918,"CANfusion Rye Bock","Rye Beer",83,12
"1849",1848,1848,0.056,37,1905,"Sierra Nevada Pale Ale","American Pale Ale (APA)",83,16
"1850",1849,1849,0.048,26,1338,"Old Chico Crystal Wheat","American Pale Wheat Ale",83,12
"1851",1850,1850,0.05,28,1295,"Summerfest","Czech Pilsener",83,12
"1852",1851,1851,0.072,65,426,"Torpedo","American IPA",83,16
"1853",1852,1852,0.056,37,400,"Sierra Nevada Pale Ale","American Pale Ale (APA)",83,12
"1854",1853,1853,0.069,NA,2353,"Sietsema Red Label","Cider",137,16
"1855",1854,1854,0.042,NA,212,"Bear Ass Brown","American Brown Ale",551,12
"1856",1855,1855,0.06,NA,161,"Red Mountain Ale","American Amber / Red Ale",551,12
"1857",1856,1856,0.068,NA,160,"Ice Pick Ale","American IPA",551,12
"1858",1857,1857,0.1,52,2574,"4Beans","Baltic Porter",46,12
"1859",1858,1858,0.042,16,2479,"Jammer","Gose",46,12
"1860",1859,1859,0.08,NA,2443,"Abigale","Belgian Pale Ale",46,12
"1861",1860,1860,0.032,7,2266,"Rad","Fruit / Vegetable Beer",46,16
"1862",1861,1861,0.065,62,2090,"Bengali","American IPA",46,24
"1863",1862,1862,0.047,50,1962,"Sensi Harvest","American Pale Ale (APA)",46,12
"1864",1863,1863,0.099,111,1696,"Hi-Res","American Double / Imperial IPA",46,12
"1865",1864,1864,0.07,70,1608,"Global Warmer","American Strong Ale",46,12
"1866",1865,1865,0.067,74,1591,"Autumnation (2013)","American IPA",46,16
"1867",1866,1866,0.054,42,1388,"The Crisp","German Pilsener",46,16
"1868",1867,1867,0.052,34,1387,"Sweet Action","Cream Ale",46,16
"1869",1868,1868,0.063,57,1386,"Righteous Ale","Rye Beer",46,16
"1870",1869,1869,0.064,62,1385,"Bengali Tiger","American IPA",46,16
"1871",1870,1870,0.099,85,1020,"3Beans","Baltic Porter",46,12
"1872",1871,1871,0.059,47,778,"Brownstone","American Brown Ale",46,16
"1873",1872,1872,0.052,11,630,"Apollo","American Pale Wheat Ale",46,16
"1874",1873,1873,0.049,35,629,"Harbinger","Saison / Farmhouse Ale",46,16
"1875",1874,1874,0.091,103,628,"Resin","American Double / Imperial IPA",46,12
"1876",1875,1875,0.063,69,525,"Diesel","American Stout",46,16
"1877",1876,1876,0.06,48,512,"Autumnation (2011-12) (2011)","Pumpkin Ale",46,16
"1878",1877,1877,0.054,42,425,"The Crisp (2011)","German Pilsener",46,16
"1879",1878,1878,0.052,34,424,"Sweet Action (2011)","Cream Ale",46,16
"1880",1879,1879,0.063,57,423,"Righteous Ale (2011)","Rye Beer",46,16
"1881",1880,1880,0.064,62,422,"Bengali Tiger (2011)","American IPA",46,16
"1882",1881,1881,0.045,NA,1942,"Rudie Session IPA","American IPA",264,12
"1883",1882,1882,0.074,NA,1708,"Taster's Choice","Doppelbock",264,12
"1884",1883,1883,0.068,65,1521,"Modus Hoperandi","American IPA",264,12
"1885",1884,1884,0.058,15,1297,"Estival Cream Stout","American Stout",264,12
"1886",1885,1885,0.058,NA,1192,"Vernal Minthe Stout","American Stout",264,12
"1887",1886,1886,0.08,NA,1013,"Hibernal Vinifera Stout","Foreign / Export Stout",264,12
"1888",1887,1887,NA,NA,774,"Autumnal Molé Stout","American Stout",264,12
"1889",1888,1888,0.042,18,386,"Mexican Logger","American Pale Lager",264,12
"1890",1889,1889,0.053,NA,70,"True Blonde Ale","American Blonde Ale",264,12
"1891",1890,1890,0.061,NA,69,"Euphoria Pale Ale","American Pale Ale (APA)",264,12
"1892",1891,1891,0.057,58,68,"ESB Special Ale","Extra Special / Strong Bitter (ESB)",264,12
"1893",1892,1892,0.068,65,67,"Modus Hoperandi","American IPA",264,12
"1894",1893,1893,0.058,39,1792,"Iron Butt Red Ale","American Amber / Red Ale",313,12
"1895",1894,1894,0.071,92,1609,"Initial Point India Pale Ale","American IPA",313,12
"1896",1895,1895,0.085,NA,2537,"Monkey Dancing On A Razor Blade","Belgian IPA",64,24
"1897",1896,1896,0.082,NA,2536,"Tripel Deke","Tripel",64,24
"1898",1897,1897,0.049,NA,30,"Urban Wilderness Pale Ale","English Pale Ale",557,12
"1899",1898,1898,0.06,70,2305,"Homefront IPA","American IPA",163,12
"1900",1899,1899,0.055,16,1588,"Sly Fox Christmas Ale 2013","Winter Warmer",371,12
"1901",1900,1900,0.056,25,1363,"Grisette","Grisette",371,12
"1902",1901,1901,0.062,NA,1211,"360° India Pale Ale","American IPA",371,12
"1903",1902,1902,0.049,18,1123,"Helles Golden Lager","Munich Helles Lager",371,12
"1904",1903,1903,0.055,16,926,"Sly Fox Christmas Ale 2012 (2012)","Winter Warmer",371,12
"1905",1904,1904,0.084,90,894,"Odyssey Imperial IPA","American Double / Imperial IPA",371,12
"1906",1905,1905,0.058,25,166,"Oktoberfest Lager","Märzen / Oktoberfest",371,12
"1907",1906,1906,0.07,113,24,"113 IPA","American IPA",371,12
"1908",1907,1907,0.053,21,23,"Dunkel Lager","Munich Dunkel Lager",371,12
"1909",1908,1908,0.056,11,22,"Royal Weisse Ale","Hefeweizen",371,12
"1910",1909,1909,0.049,44,21,"Pikeland Pils","German Pilsener",371,12
"1911",1910,1910,0.051,40,20,"Phoenix Pale Ale","American Pale Ale (APA)",371,12
"1912",1911,1911,0.07,88,2407,"Rule G IPA","American IPA",115,12
"1913",1912,1912,0.058,35,2406,"Murphy's Law","American Amber / Red Ale",115,12
"1914",1913,1913,0.062,33,2405,"Alter Ego ","Saison / Farmhouse Ale",115,12
"1915",1914,1914,0.05,NA,2234,"Monarch Pilsner","American Pilsner",191,12
"1916",1915,1915,0.06,55,1606,"Snow King Pale Ale","American Pale Ale (APA)",191,12
"1917",1916,1916,0.054,36,617,"Zonker Stout","Foreign / Export Stout",191,12
"1918",1917,1917,0.05,22,407,"OB-1 Organic Ale","English Brown Ale",191,12
"1919",1918,1918,0.05,18,406,"Snake River Lager","Vienna Lager",191,12
"1920",1919,1919,0.052,32,402,"Snake River Pale Ale","American Pale Ale (APA)",191,12
"1921",1920,1920,0.068,60,393,"Pako’s EyePA","American IPA",191,12
"1922",1921,1921,0.05,NA,1798,"Thanksgiving Ale","Kölsch",309,12
"1923",1922,1922,0.092,NA,1655,"Double Dagger Imperial IPA","American Double / Imperial IPA",309,12
"1924",1923,1923,0.063,100,1596,"Dagger Falls IPA","American IPA",309,12
"1925",1924,1924,0.063,100,1595,"Dagger Falls IPA","American IPA",309,12
"1926",1925,1925,0.06,NA,1482,"Socktoberfest","Märzen / Oktoberfest",309,16
"1927",1926,1926,0.079,NA,1447,"Hopnoxious Imperial IPA","American Double / Imperial IPA",309,12
"1928",1927,1927,0.099,NA,1425,"Barrel Aged Seven Devils Imperial Stout","American Double / Imperial Stout",309,12
"1929",1928,1928,0.055,NA,1424,"Boise Co-Op Two Score Ale","Saison / Farmhouse Ale",309,16
"1930",1929,1929,0.05,NA,1298,"Sockeye Belgian Style Summer Ale","Witbier",309,16
"1931",1930,1930,0.064,NA,1181,"Sockeye Maibock","Maibock / Helles Bock",309,12
"1932",1931,1931,0.099,100,1160,"Old Devil's Tooth","American Barleywine",309,12
"1933",1932,1932,0.043,NA,1152,"Galena Golden","American Blonde Ale",309,12
"1934",1933,1933,0.052,32,1151,"Hell-Diver Pale Ale","American Pale Ale (APA)",309,12
"1935",1934,1934,0.046,12,1150,"Woolybugger Wheat","American Pale Wheat Ale",309,12
"1936",1935,1935,0.057,NA,1076,"Power House Porter","American Porter",309,12
"1937",1936,1936,0.084,90,995,"Winterfest","American Strong Ale",309,16
"1938",1937,1937,0.063,100,879,"Dagger Falls IPA","American IPA",309,12
"1939",1938,1938,0.07,18,1972,"LuckenBock","Bock",257,16
"1940",1939,1939,0.055,40,1971,"Texas Pale Ale (TPA)","American IPA",257,16
"1941",1940,1940,0.08,NA,1970,"6 String Saison","Saison / Farmhouse Ale",257,16
"1942",1941,1941,0.05,22,1969,"Kol' Beer","Kölsch",257,16
"1943",1942,1942,0.035,NA,2024,"Montauk Light","Light Lager",249,12
"1944",1943,1943,0.048,32,1283,"Na Zdraví Pilsner","Czech Pilsener",436,16
"1945",1944,1944,0.055,65,1282,"Nice Rack IPA","American IPA",436,16
"1946",1945,1945,0.075,72,2362,"2014 IPA Cicada Series","American IPA",133,16
"1947",1946,1946,0.077,65,2346,"Sinister Minister Black IPA","American IPA",133,16
"1948",1947,1947,0.053,45,2320,"Jack the Sipper","Extra Special / Strong Bitter (ESB)",133,12
"1949",1948,1948,0.058,60,2297,"Devil's Harvest Extra Pale Ale","American Pale Ale (APA)",133,12
"1950",1949,1949,0.05,20,2296,"Suzy B Dirty Blonde Ale","American Blonde Ale",133,12
"1951",1950,1950,0.08,80,1745,"Mississippi Fire Ant","American Amber / Red Ale",133,16
"1952",1951,1951,0.058,40,1120,"Hipster Breakfast","Oatmeal Stout",133,16
"1953",1952,1952,0.05,20,1118,"Suzy B Dirty Blonde Ale","American Blonde Ale",133,16
"1954",1953,1953,0.058,60,1117,"Devil's Harvest Extra Pale Ale","American Pale Ale (APA)",133,16
"1955",1954,1954,0.065,45,2387,"Pine Belt Pale Ale","American Pale Ale (APA)",118,12
"1956",1955,1955,0.055,NA,2267,"Walloon","Saison / Farmhouse Ale",118,12
"1957",1956,1956,0.069,23,1740,"Le Mort Vivant","Bière de Garde",118,12
"1958",1957,1957,0.085,110,1728,"Red Cockaded Ale","American Double / Imperial IPA",118,12
"1959",1958,1958,0.092,100,1497,"Valkyrie Double IPA","American Double / Imperial IPA",118,12
"1960",1959,1959,0.085,110,1011,"Red Cockaded Ale (2013)","American Double / Imperial IPA",118,12
"1961",1960,1960,0.072,40,1010,"Old Potentate","Old Ale",118,12
"1962",1961,1961,0.05,20,856,"Bombshell Blonde","American Blonde Ale",118,16
"1963",1962,1962,0.099,100,853,"PRO-AM (2012) (2012)","American Double / Imperial IPA",118,12
"1964",1963,1963,0.055,NA,691,"Walloon (2014)","Saison / Farmhouse Ale",118,12
"1965",1964,1964,0.069,23,555,"Le Mort Vivant (2011)","Bière de Garde",118,12
"1966",1965,1965,0.083,50,46,"Buried Hatchet Stout","Foreign / Export Stout",118,12
"1967",1966,1966,0.065,45,45,"Pine Belt Pale Ale","American Pale Ale (APA)",118,16
"1968",1967,1967,0.05,20,44,"Bombshell Blonde","American Blonde Ale",118,12
"1969",1968,1968,0.047,35,2486,"Baby Daddy Session IPA","American IPA",78,12
"1970",1969,1969,NA,NA,763,"Hopluia (2004)","English India Pale Ale (IPA)",508,16
"1971",1970,1970,0.058,NA,2271,"Ball & Chain (2014)","American Pale Ale (APA)",175,16
"1972",1971,1971,0.096,NA,2206,"Bitter Biker Double IPA","American Double / Imperial IPA",175,16
"1973",1972,1972,0.082,NA,2136,"God Damn Pigeon Porter","American Porter",175,16
"1974",1973,1973,0.079,NA,2135,"Working for the Weekend","American Double / Imperial IPA",175,16
"1975",1974,1974,0.06,NA,2134,"Angry Adam","American Amber / Red Ale",175,16
"1976",1975,1975,0.055,NA,2109,"Freedom Fries","American Stout",175,16
"1977",1976,1976,0.096,NA,1821,"Bitter Biker Double IPA","American Double / Imperial IPA",175,12
"1978",1977,1977,0.073,NA,1820,"Ghost Bike Pale Ale","American Pale Ale (APA)",175,16
"1979",1978,1978,0.062,NA,1819,"Spiteful IPA","American IPA",175,12
"1980",1979,1979,0.06,NA,1634,"Alley Time","American Pale Ale (APA)",175,12
"1981",1980,1980,0.058,NA,1633,"Fat Badger","Irish Red Ale",175,12
"1982",1981,1981,0.055,NA,1632,"In the Weeds","American Pale Wheat Ale",175,12
"1983",1982,1982,0.05,22,855,"Special Amber","Vienna Lager",498,12
"1984",1983,1983,0.05,22,445,"Special Amber","Vienna Lager",498,12
"1985",1984,1984,0.056,NA,1587,"Seven Gates Pale Ale","American Pale Ale (APA)",372,12
"1986",1985,1985,0.052,NA,2242,"Gunga Din","Cider",186,16
"1987",1986,1986,0.042,20,1544,"Starr Pils","German Pilsener",383,12
"1988",1987,1987,0.065,52,1205,"Northern Lights India Pale Ale","American IPA",383,16
"1989",1988,1988,0.048,12,369,"Festie","Märzen / Oktoberfest",383,12
"1990",1989,1989,0.065,52,368,"Northern Lights India Pale Ale","American IPA",383,12
"1991",1990,1990,0.065,65,2386,"Third Eye Enlightened Pale Ale","American Pale Ale (APA)",119,12
"1992",1991,1991,0.049,17,92,"Colorado Kölsch","Kölsch",119,12
"1993",1992,1992,0.057,25,91,"Steam Engine Lager","American Amber / Red Lager",119,12
"1994",1993,1993,0.065,65,90,"Third Eye Pale Ale","American IPA",119,12
"1995",1994,1994,0.047,9,2366,"Point Special (Current)","American Adjunct Lager",131,12
"1996",1995,1995,0.047,9,2365,"Point Special","American Adjunct Lager",131,12
"1997",1996,1996,0.054,33,2270,"Point Cascade Pale Ale (2013)","American Pale Ale (APA)",131,12
"1998",1997,1997,0.047,9,2228,"Point Special","American Adjunct Lager",131,12
"1999",1998,1998,0.052,9,2151,"Onyx Black Ale","American Black Ale",131,12
"2000",1999,1999,0.063,64,2150,"Beyond The Pale IPA","American IPA",131,12
"2001",2000,2000,0.047,9,2122,"Point Special (2013)","American Adjunct Lager",131,12
"2002",2001,2001,0.047,9,2121,"Point Special (2012)","American Adjunct Lager",131,12
"2003",2002,2002,0.047,9,2115,"Point Special Lager","American Adjunct Lager",131,16
"2004",2003,2003,0.062,NA,1450,"St. Benedict's Winter Ale","Winter Warmer",131,12
"2005",2004,2004,0.057,15,1357,"Point Oktoberfest","Märzen / Oktoberfest",131,16
"2006",2005,2005,0.052,7,1225,"Point Nude Beach Summer Wheat","American Pale Wheat Ale",131,16
"2007",2006,2006,0.05,7,816,"Point Nude Beach Summer Wheat","American Pale Wheat Ale",131,12
"2008",2007,2007,0.05,7,772,"Point Nude Beach Summer Wheat (2011)","American Pale Wheat Ale",131,12
"2009",2008,2008,0.035,NA,684,"Drop Dead Blonde","American Blonde Ale",131,12
"2010",2009,2009,0.049,13,650,"Three Kings Ale","Kölsch",131,12
"2011",2010,2010,0.057,15,456,"Point Oktoberfest","Märzen / Oktoberfest",131,12
"2012",2011,2011,0.054,32,357,"2012 Black Ale","American Brown Ale",131,12
"2013",2012,2012,0.05,7,141,"Point Nude Beach Summer Wheat (2010)","American Pale Wheat Ale",131,12
"2014",2013,2013,0.054,33,140,"Point Cascade Pale Ale","American Pale Ale (APA)",131,12
"2015",2014,2014,0.047,14,139,"Point Amber Classic","American Amber / Red Lager",131,12
"2016",2015,2015,0.047,9,138,"Point Special Lager","American Adjunct Lager",131,12
"2017",2016,2016,0.051,31,953,"Wisco Disco","American Amber / Red Ale",486,16
"2018",2017,2017,0.05,NA,1983,"Brontide","American Black Ale",255,12
"2019",2018,2018,0.05,NA,1631,"Brontide","American Black Ale",255,12
"2020",2019,2019,0.045,NA,1344,"Classique","Saison / Farmhouse Ale",255,12
"2021",2020,2020,0.045,NA,922,"Sunsplash Golden Ale (2004)","American Blonde Ale",492,12
"2022",2021,2021,0.051,25,1410,"Sand Island Lighthouse","Kölsch",412,12
"2023",2022,2022,0.05,30,925,"Lily Flagg Milk Stout","Milk / Sweet Stout",412,12
"2024",2023,2023,0.072,70,637,"Monkeynaut IPA","American IPA",412,12
"2025",2024,2024,0.05,NA,2369,"Straub Beer (Current)","American Adjunct Lager",129,12
"2026",2025,2025,0.041,8,2233,"American Lager","American Adjunct Lager",129,12
"2027",2026,2026,0.041,8,2232,"American Amber","American Amber / Red Lager",129,12
"2028",2027,2027,0.032,13,2231,"American Light","Light Lager",129,12
"2029",2028,2028,0.053,49,2352,"Extra Pale Ale","American Pale Ale (APA)",138,12
"2030",2029,2029,0.053,40,2549,"Make It So","Extra Special / Strong Bitter (ESB)",58,12
"2031",2030,2030,0.047,55,2473,"Hopvale Organic Ale","American Pale Ale (APA)",58,16
"2032",2031,2031,0.083,100,2415,"Unchained #18 Hop Silo","American Double / Imperial IPA",58,16
"2033",2032,2032,0.052,29,2605,"Tip Off","Altbier",25,16
"2034",2033,2033,0.054,NA,2215,"Java Mac","Scottish Ale",25,16
"2035",2034,2034,0.054,23,2164,"Cowbell","American Porter",25,16
"2036",2035,2035,0.058,20,2085,"Hop Up Offa That Brett (2014)","Belgian Pale Ale",25,16
"2037",2036,2036,0.083,23,2084,"PV Muckle (2013)","Scotch Ale / Wee Heavy",25,16
"2038",2037,2037,0.099,36,2083,"Bourbon Barrel Batch 666: Sympathy for the Devil","Belgian Dark Ale",25,16
"2039",2038,2038,0.09,30,2082,"Whip Fight","Scotch Ale / Wee Heavy",25,16
"2040",2039,2039,0.053,23,2081,"Port Barrel Wee Mac ","Scotch Ale / Wee Heavy",25,16
"2041",2040,2040,0.064,75,2001,"Fistful Of Hops Red","American IPA",25,16
"2042",2041,2041,0.063,75,2000,"Fistful of Hops Orange","American IPA",25,16
"2043",2042,2042,0.064,75,1999,"Fistful Of Hops Blue","American IPA",25,16
"2044",2043,2043,0.064,75,1996,"Fistful of Hops Green","American IPA",25,16
"2045",2044,2044,NA,NA,1948,"30 Min Coma","Belgian IPA",25,16
"2046",2045,2045,0.09,30,1656,"Wee Muckle","Scotch Ale / Wee Heavy",25,16
"2047",2046,2046,0.065,55,1599,"Royal Brat","Extra Special / Strong Bitter (ESB)",25,16
"2048",2047,2047,0.075,77,1420,"Grapefruit Jungle (GFJ)","American IPA",25,16
"2049",2048,2048,0.056,50,1389,"Osiris Pale Ale","American Pale Ale (APA)",25,16
"2050",2049,2049,0.099,75,1367,"Bourbon Barrel Aged Timmie","Russian Imperial Stout",25,16
"2051",2050,2050,0.063,23,1366,"Stupid Sexy Flanders","Flanders Oud Bruin",25,16
"2052",2051,2051,NA,NA,1347,"Bourbon Barrel Cowbell","American Porter",25,16
"2053",2052,2052,0.054,NA,1314,"Popcorn Pilsner","German Pilsener",25,16
"2054",2053,2053,0.071,27,1128,"Ring of Dingle","Irish Dry Stout",25,16
"2055",2054,2054,0.054,23,1127,"Bourbon Barrel Wee Mac","Scottish Ale",25,16
"2056",2055,2055,0.099,60,1049,"Bourbon Barrel Johan","English Barleywine",25,16
"2057",2056,2056,0.07,NA,934,"The Deuce","American Brown Ale",25,16
"2058",2057,2057,0.09,24,923,"The Velvet Fog","Quadrupel (Quad)",25,16
"2059",2058,2058,0.055,23,874,"Sun King Oktoberfest","Märzen / Oktoberfest",25,16
"2060",2059,2059,0.052,24,739,"Indianapolis Indians Lager","Dortmunder / Export Lager",25,16
"2061",2060,2060,0.052,24,698,"Indians Victory Lager (2012)","Dortmunder / Export Lager",25,16
"2062",2061,2061,0.08,NA,660,"Chaka","Belgian Strong Pale Ale",25,16
"2063",2062,2062,0.091,91,651,"Isis","American Double / Imperial IPA",25,16
"2064",2063,2063,0.09,30,584,"Wee Muckle (2011)","Scotch Ale / Wee Heavy",25,16
"2065",2064,2064,0.075,77,532,"Grapefruit Jungle (GFJ) (2011)","American IPA",25,16
"2066",2065,2065,0.055,23,526,"Sun King Oktoberfest (2011)","Märzen / Oktoberfest",25,16
"2067",2066,2066,0.099,60,394,"Johan the Barleywine","English Barleywine",25,16
"2068",2067,2067,0.054,23,213,"Wee Mac Scottish-Style Ale","Scottish Ale",25,16
"2069",2068,2068,0.053,20,55,"Sunlight Cream Ale","Cream Ale",25,16
"2070",2069,2069,0.056,50,54,"Osiris Pale Ale (2010)","American Pale Ale (APA)",25,16
"2071",2070,2070,0.045,NA,1207,"Dam Lager","American Amber / Red Lager",455,12
"2072",2071,2071,0.07,NA,1206,"Red Clay IPA","American IPA",455,12
"2073",2072,2072,0.072,NA,2543,"Todd the Axe Man","American IPA",61,16
"2074",2073,2073,0.057,NA,2409,"Doomtree","Extra Special / Strong Bitter (ESB)",61,16
"2075",2074,2074,0.099,85,1739,"BLAKKR","American Black Ale",61,16
"2076",2075,2075,0.073,69,1112,"Overrated! West Coast Style IPA","American IPA",61,16
"2077",2076,2076,0.075,90,329,"WET","American IPA",61,16
"2078",2077,2077,0.04,37,19,"Bitter Brewer","English Bitter",61,16
"2079",2078,2078,0.055,34,18,"SurlyFest","Rye Beer",61,16
"2080",2079,2079,0.051,45,17,"Coffee Bender","American Brown Ale",61,16
"2081",2080,2080,0.051,45,16,"Bender","American Brown Ale",61,16
"2082",2081,2081,0.097,120,15,"Abrasive Ale","American Double / Imperial IPA",61,16
"2083",2082,2082,0.051,20,14,"Hell","Keller Bier / Zwickel Bier",61,16
"2084",2083,2083,0.067,33,13,"CynicAle","Saison / Farmhouse Ale",61,16
"2085",2084,2084,0.062,99,12,"Furious","American IPA",61,16
"2086",2085,2085,0.073,50,1242,"Big Nose","American IPA",447,12
"2087",2086,2086,0.05,10,1241,"Cotton Mouth","Witbier",447,12
"2088",2087,2087,0.056,35,1240,"Stump Knocker Pale Ale","American Pale Ale (APA)",447,12
"2089",2088,2088,0.05,38,1239,"Midnight Oil","Oatmeal Stout",447,12
"2090",2089,2089,0.059,18,1238,"Wild Night","Cream Ale",447,12
"2091",2090,2090,0.045,NA,1554,"Bermuda Triangle Ginger Beer","Herbed / Spiced Beer",381,12
"2092",2091,2091,0.055,35,2568,"Take Two Pils","German Pilsener",49,12
"2093",2092,2092,0.057,NA,2551,"Waterkeeper","Hefeweizen",49,12
"2094",2093,2093,0.064,NA,1710,"SweetWater IPA","American IPA",49,12
"2095",2094,2094,0.054,NA,1709,"420 Extra Pale Ale","American Pale Ale (APA)",49,12
"2096",2095,2095,0.08,95,1229,"Dodgy Knight Imperial IPA","American Double / Imperial IPA",449,12
"2097",2096,2096,0.05,NA,1164,"TailGate Saison","Saison / Farmhouse Ale",449,12
"2098",2097,2097,0.05,44,663,"TailGate IPA","American IPA",449,24
"2099",2098,2098,0.05,44,662,"TailGate IPA","American IPA",449,12
"2100",2099,2099,0.049,28,623,"TailGate Hefeweizen","Hefeweizen",449,24
"2101",2100,2100,0.05,19,622,"Blacktop Blonde","American Blonde Ale",449,24
"2102",2101,2101,0.05,19,362,"Blacktop Blonde","American Blonde Ale",449,12
"2103",2102,2102,0.049,28,361,"TailGate Hefeweizen","Hefeweizen",449,12
"2104",2103,2103,0.085,34,2575,"Wooden Rooster","Tripel",45,16.9
"2105",2104,2104,0.048,20,2555,"Ginger Peach Saison","Saison / Farmhouse Ale",45,16
"2106",2105,2105,0.062,35,1736,"Zombie Monkie","American Porter",45,16
"2107",2106,2106,0.056,20,1196,"Wild Plum Farmhouse Ale","Saison / Farmhouse Ale",45,16
"2108",2107,2107,0.05,20,1063,"Vanilla Bean Buffalo Sweat","Oatmeal Stout",45,16
"2109",2108,2108,0.068,110,1017,"Ethos IPA","American IPA",45,16
"2110",2109,2109,0.044,12,1009,"Tallgrass Pub Ale","American Brown Ale",45,16
"2111",2110,2110,0.072,93,912,"Oasis","Extra Special / Strong Bitter (ESB)",45,16
"2112",2111,2111,0.05,20,765,"Buffalo Sweat","Milk / Sweet Stout",45,16
"2113",2112,2112,0.05,20,676,"Halcyon Unfiltered Wheat","American Pale Wheat Ale",45,16
"2114",2113,2113,0.052,NA,595,"8-Bit Pale Ale","American Pale Ale (APA)",45,16
"2115",2114,2114,0.085,NA,537,"Velvet Rooster","Tripel",45,16
"2116",2115,2115,0.05,20,412,"Halcyon Unfiltered Wheat","American Pale Wheat Ale",45,12
"2117",2116,2116,0.05,16,105,"Köld Lager (2010)","German Pilsener",45,16
"2118",2117,2117,0.072,93,104,"Oasis (2010)","American Double / Imperial IPA",45,16
"2119",2118,2118,0.044,22,103,"Tallgrass Ale","American Brown Ale",45,16
"2120",2119,2119,0.05,20,102,"Buffalo Sweat (2010)","Milk / Sweet Stout",45,16
"2121",2120,2120,0.063,60,101,"Tallgrass IPA","American IPA",45,16
"2122",2121,2121,0.068,NA,1433,"Hat Trick Hop IPA","American IPA",409,16
"2123",2122,2122,0.056,NA,1432,"Yard Sale Amber Ale","American Amber / Red Ale",409,16
"2124",2123,2123,0.055,NA,936,"Loafin Bräu","Altbier",490,16
"2125",2124,2124,0.07,80,544,"Old Elephant Foot IPA","American IPA",490,16
"2126",2125,2125,0.065,35,2640,"Peck's Porter","American Porter",7,16
"2127",2126,2126,0.07,NA,2448,"Reactor","American IPA",7,16
"2128",2127,2127,0.057,NA,2447,"Mr. Orange","Witbier",7,16
"2129",2128,2128,0.08,22,2601,"Deduction","Dubbel",28,12
"2130",2129,2129,0.057,NA,973,"Face Down Brown Ale","American Brown Ale",480,12
"2131",2130,2130,0.064,NA,827,"Tempter IPA","American IPA",480,12
"2132",2131,2131,0.055,NA,589,"Bridal Veil Rye Pale Ale","American Pale Ale (APA)",480,12
"2133",2132,2132,0.048,NA,2155,"Smittytown","Extra Special / Strong Bitter (ESB)",210,12
"2134",2133,2133,0.04,NA,1982,"Greenwood Beach","Fruit / Vegetable Beer",210,12
"2135",2134,2134,0.066,NA,1939,"Gatecrasher","English India Pale Ale (IPA)",210,12
"2136",2135,2135,0.047,42,1082,"RecreationAle","American Pale Ale (APA)",469,12
"2137",2136,2136,0.055,35,2119,"First Stand","Saison / Farmhouse Ale",215,12
"2138",2137,2137,0.063,23,2118,"Battle LIne","American Brown Ale",215,12
"2139",2138,2138,0.056,12,2117,"Broken Bridge","Dunkelweizen",215,12
"2140",2139,2139,0.071,69,2116,"Brutus","English India Pale Ale (IPA)",215,12
"2141",2140,2140,0.06,NA,1916,"Petit Mutant","American Wild Ale",272,16
"2142",2141,2141,0.096,NA,1915,"The Crusher","American Double / Imperial IPA",272,16
"2143",2142,2142,0.08,NA,1914,"Beelzebub","American Double / Imperial Stout",272,16
"2144",2143,2143,0.07,NA,1810,"Focal Banger","American IPA",272,16
"2145",2144,2144,0.08,120,1111,"Heady Topper","American Double / Imperial IPA",272,16
"2146",2145,2145,0.08,120,379,"Heady Topper","American Double / Imperial IPA",272,16
"2147",2146,2146,0.046,20,1200,"Bomber Mountain Amber Ale (2013)","American Amber / Red Ale",457,12
"2148",2147,2147,0.07,75,1199,"Indian Paintbrush IPA","American IPA",457,12
